id,word,explanation,due,memory_state,scheduled_days,last_review
1146,立てる,[他動2]立起/竖起,2025-08-20T02:56:55.862478+00:00,"{""stability"": 4.924512, ""difficulty"": 6.0349507}",5,2025-08-15T02:56:55.862478+00:00
1147,きちんと,认真/确实,2025-09-10T03:05:41.567206+00:00,"{""stability"": 25.793602, ""difficulty"": 4.5109854}",26,2025-08-15T03:05:41.567206+00:00
1148,穿く,[他動1]穿（鞋、袜等）/ 戴（帽子等）,2025-09-10T03:03:30.852621+00:00,"{""stability"": 25.793602, ""difficulty"": 4.5109854}",26,2025-08-15T03:03:30.852621+00:00
1149,止む,[自動1]停止/平息,2025-09-10T03:03:26.542214+00:00,"{""stability"": 25.793602, ""difficulty"": 4.5109854}",26,2025-08-15T03:03:26.542214+00:00
1150,割る,[他動1]切/割/打碎,2025-08-26T03:07:18.721828+00:00,"{""stability"": 10.738925, ""difficulty"": 5.272968}",11,2025-08-15T03:07:18.721828+00:00
1151,並ぶ,[自動1]排列/并列,2025-09-10T03:00:56.986527+00:00,"{""stability"": 25.793602, ""difficulty"": 4.5109854}",26,2025-08-15T03:00:56.986527+00:00
1152,汚す,[他動1]弄脏/污染,2025-08-20T01:05:52.460192+00:00,"{""stability"": 5.970932, ""difficulty"": 6.7235556}",6,2025-08-14T01:05:52.460192+00:00
1153,飼う,[他動1]饲养/喂养,2025-08-16T03:14:02.293255+00:00,"{""stability"": 1.0555611, ""difficulty"": 6.7969327}",1,2025-08-15T03:14:02.293255+00:00
1154,建つ,[自動1]矗立 /（建筑物）存在,2025-08-26T03:00:26.221470+00:00,"{""stability"": 10.738925, ""difficulty"": 5.272968}",11,2025-08-15T03:00:26.221470+00:00
1155,付く,[自動1]附着/沾上/附带,2025-08-26T03:07:02.113810+00:00,"{""stability"": 10.738925, ""difficulty"": 5.272968}",11,2025-08-15T03:07:02.113810+00:00
1156,モーニングコール,叫醒服务/晨叫,2025-09-10T02:54:12.753630+00:00,"{""stability"": 25.793602, ""difficulty"": 4.5109854}",26,2025-08-15T02:54:12.753630+00:00
1157,壊す,[他動1]弄坏/毁坏,2025-09-10T03:03:47.058068+00:00,"{""stability"": 25.793602, ""difficulty"": 4.5109854}",26,2025-08-15T03:03:47.058068+00:00
1158,閉まる,[自動1]关闭/合上,2025-09-10T03:03:58.204880+00:00,"{""stability"": 25.793602, ""difficulty"": 4.5109854}",26,2025-08-15T03:03:58.204880+00:00
1159,消える,[自動2]消失/熄灭,2025-08-26T03:02:24.139653+00:00,"{""stability"": 10.738925, ""difficulty"": 5.272968}",11,2025-08-15T03:02:24.139653+00:00
1160,負ける,[自動2]输/败/屈服,2025-09-10T03:04:16.541781+00:00,"{""stability"": 25.793602, ""difficulty"": 4.5109854}",26,2025-08-15T03:04:16.541781+00:00
1161,割れる,[自動2]裂开/破碎,2025-08-26T03:02:44.815925+00:00,"{""stability"": 10.738925, ""difficulty"": 5.272968}",11,2025-08-15T03:02:44.815925+00:00
1162,汚れる,[自動2]变脏/被弄脏,2025-08-16T01:04:24.358104+00:00,"{""stability"": 2.2650096, ""difficulty"": 7.176636}",2,2025-08-14T01:04:24.358104+00:00
1163,落ちる,[自動2]落下/掉落/脱落,2025-09-10T03:11:31.960841+00:00,"{""stability"": 25.793602, ""difficulty"": 4.5109854}",26,2025-08-15T03:11:31.960841+00:00
1164,建てる,[他動2]建造/修建,2025-09-10T03:05:11.787063+00:00,"{""stability"": 25.793602, ""difficulty"": 4.5109854}",26,2025-08-15T03:05:11.787063+00:00
1165,楽,轻松的/愉快的,2025-08-28T01:52:22.824069+00:00,"{""stability"": 15.69105, ""difficulty"": 3.2245016}",16,2025-08-12T01:52:22.824069+00:00
1166,残念,遗憾的/可惜的,2025-08-28T01:59:17.471055+00:00,"{""stability"": 15.69105, ""difficulty"": 3.2245016}",16,2025-08-12T01:59:17.471055+00:00
1167,柿,柿子,2025-08-16T03:14:08.889924+00:00,"{""stability"": 1.0555611, ""difficulty"": 6.7969327}",1,2025-08-15T03:14:08.889924+00:00
1168,小物,小物件/小饰品,2025-08-28T01:51:18.133908+00:00,"{""stability"": 15.69105, ""difficulty"": 3.2245016}",16,2025-08-12T01:51:18.133908+00:00
1169,帽子,帽子,2025-08-28T01:52:19.779030+00:00,"{""stability"": 15.69105, ""difficulty"": 3.2245016}",16,2025-08-12T01:52:19.779030+00:00
1170,再会,再会/再次见面,2025-08-28T01:52:17.326793+00:00,"{""stability"": 15.69105, ""difficulty"": 3.2245016}",16,2025-08-12T01:52:17.326793+00:00
1171,サンダル,凉鞋/拖鞋,2025-08-28T02:03:21.064880+00:00,"{""stability"": 15.69105, ""difficulty"": 3.2245016}",16,2025-08-12T02:03:21.064880+00:00
1172,ティーシャツ,T恤衫,2025-08-28T01:57:09.016396+00:00,"{""stability"": 15.69105, ""difficulty"": 3.2245016}",16,2025-08-12T01:57:09.016396+00:00
1173,フロント,前台/接待处,2025-08-28T01:57:28.395294+00:00,"{""stability"": 15.69105, ""difficulty"": 3.2245016}",16,2025-08-12T01:57:28.395294+00:00
1174,久しぶり,好久不见/很久没有,2025-08-28T01:57:13.174674+00:00,"{""stability"": 15.69105, ""difficulty"": 3.2245016}",16,2025-08-12T01:57:13.174674+00:00
1175,最後,最后/最终,2025-08-28T02:00:51.176571+00:00,"{""stability"": 15.69105, ""difficulty"": 3.2245016}",16,2025-08-12T02:00:51.176571+00:00
1176,全部,全部/全体,2025-08-28T02:02:20.575812+00:00,"{""stability"": 15.69105, ""difficulty"": 3.2245016}",16,2025-08-12T02:02:20.575812+00:00
1177,スーツ,西装/套装,2025-08-28T01:57:52.260532+00:00,"{""stability"": 15.69105, ""difficulty"": 3.2245016}",16,2025-08-12T01:57:52.260532+00:00
1178,チップ,小费/提示,2025-08-28T01:57:58.853357+00:00,"{""stability"": 15.69105, ""difficulty"": 3.2245016}",16,2025-08-12T01:57:58.853357+00:00
1179,チーム,团队/小组,2025-08-28T02:02:16.553679+00:00,"{""stability"": 15.69105, ""difficulty"": 3.2245016}",16,2025-08-12T02:02:16.553679+00:00
1180,ロビー,大厅/休息室,2025-08-28T01:55:11.942900+00:00,"{""stability"": 15.69105, ""difficulty"": 3.2245016}",16,2025-08-12T01:55:11.942900+00:00
1181,ズボン,裤子/长裤,2025-09-10T02:58:25.405205+00:00,"{""stability"": 25.793602, ""difficulty"": 4.5109854}",26,2025-08-15T02:58:25.405205+00:00
1182,トランク,行李箱/后备箱/卡车,2025-08-22T01:06:43.829761+00:00,"{""stability"": 7.9449716, ""difficulty"": 5.906082}",8,2025-08-14T01:06:43.829761+00:00
1183,腕時計,手表/腕表,2025-09-10T03:02:10.669558+00:00,"{""stability"": 25.793602, ""difficulty"": 4.5109854}",26,2025-08-15T03:02:10.669558+00:00
1184,運転手,司机/驾驶员,2025-08-28T01:59:33.194640+00:00,"{""stability"": 15.69105, ""difficulty"": 3.2245016}",16,2025-08-12T01:59:33.194640+00:00
1185,コンシェルジュ,管家/执事,2025-08-17T01:06:31.567576+00:00,"{""stability"": 3.4452462, ""difficulty"": 6.4732914}",3,2025-08-14T01:06:31.567576+00:00
1186,運動会,运动会/体育节,2025-08-28T01:55:37.057876+00:00,"{""stability"": 15.69105, ""difficulty"": 3.2245016}",16,2025-08-12T01:55:37.057876+00:00
1187,チェックイン,登记入住/办理入住,2025-08-28T01:57:32.811924+00:00,"{""stability"": 15.69105, ""difficulty"": 3.2245016}",16,2025-08-12T01:57:32.811924+00:00
1188,ダブルルーム,双人间/大床房,2025-09-10T02:53:57.971943+00:00,"{""stability"": 25.793602, ""difficulty"": 4.5109854}",26,2025-08-15T02:53:57.971943+00:00
1189,ツインルーム,双床房/标准间,2025-09-10T03:05:55.400723+00:00,"{""stability"": 25.793602, ""difficulty"": 4.5109854}",26,2025-08-15T03:05:55.400723+00:00
1190,送迎バス,接送巴士/班车,2025-08-22T01:06:06.703254+00:00,"{""stability"": 7.9449716, ""difficulty"": 5.906082}",8,2025-08-14T01:06:06.703254+00:00
1191,スイートルーム,套房/豪华房,2025-09-10T03:00:04.449148+00:00,"{""stability"": 25.793602, ""difficulty"": 4.5109854}",26,2025-08-15T03:00:04.449148+00:00
1192,空,空空如也,2025-08-26T02:54:40.223247+00:00,"{""stability"": 10.738925, ""difficulty"": 5.272968}",11,2025-08-15T02:54:40.223247+00:00
1193,清涼飲料水,清凉饮料/软饮料,2025-08-22T01:03:54.906690+00:00,"{""stability"": 7.9449716, ""difficulty"": 5.906082}",8,2025-08-14T01:03:54.906690+00:00
1194,焼く,[他動1]烧/烤/烙,2025-08-29T01:31:25.467816+00:00,"{""stability"": 15.69105, ""difficulty"": 3.2245016}",16,2025-08-13T01:31:25.467816+00:00
1195,飾る,[他動1]装饰/修饰,2025-08-16T06:21:16.944450+00:00,"{""stability"": 2.2650096, ""difficulty"": 7.176636}",2,2025-08-14T06:21:16.944450+00:00
1196,しまう,[他動1]收拾/放到…里,2025-08-17T06:23:11.293707+00:00,"{""stability"": 3.4452462, ""difficulty"": 6.4732914}",3,2025-08-14T06:23:11.293707+00:00
1197,合う,[自動1]合适/符合/相遇,2025-08-17T06:22:02.391306+00:00,"{""stability"": 3.4452462, ""difficulty"": 6.4732914}",3,2025-08-14T06:22:02.391306+00:00
1198,頼む,[他動1]请求/拜托/依赖,2025-08-16T01:38:33.665731+00:00,"{""stability"": 3.173, ""difficulty"": 5.2824345}",3,2025-08-13T01:38:33.665731+00:00
1199,包む,[他動1]包/裹/笼罩,2025-08-16T06:23:48.146443+00:00,"{""stability"": 2.2650096, ""difficulty"": 7.176636}",2,2025-08-14T06:23:48.146443+00:00
1200,残る,[自動1]剩下/残留/留下,2025-08-16T01:42:57.050133+00:00,"{""stability"": 3.173, ""difficulty"": 5.2824345}",3,2025-08-13T01:42:57.050133+00:00
1201,溜める,[他動2]积存/储备/积攒,2025-08-16T06:23:32.743973+00:00,"{""stability"": 2.2650096, ""difficulty"": 7.176636}",2,2025-08-14T06:23:32.743973+00:00
1202,痩せる,[自動2]变瘦/消瘦,2025-08-16T06:25:13.969496+00:00,"{""stability"": 2.2650096, ""difficulty"": 7.176636}",2,2025-08-14T06:25:13.969496+00:00
1203,続ける,[他動2]继续/持续,2025-08-16T01:23:33.697296+00:00,"{""stability"": 3.173, ""difficulty"": 5.2824345}",3,2025-08-13T01:23:33.697296+00:00
1204,掛ける,[他動2]挂/架/施加,2025-08-16T06:24:46.781860+00:00,"{""stability"": 2.2650096, ""difficulty"": 7.176636}",2,2025-08-14T06:24:46.781860+00:00
1205,預ける,[他動2]寄存/委托/保管,2025-08-16T06:22:49.218849+00:00,"{""stability"": 2.2650096, ""difficulty"": 7.176636}",2,2025-08-14T06:22:49.218849+00:00
1206,貯金する,[他動3]储蓄/存款,2025-08-16T01:47:38.042949+00:00,"{""stability"": 3.173, ""difficulty"": 5.2824345}",3,2025-08-13T01:47:38.042949+00:00
1207,歓迎する,[他動3]欢迎,2025-08-29T01:56:55.391215+00:00,"{""stability"": 15.69105, ""difficulty"": 3.2245016}",16,2025-08-13T01:56:55.391215+00:00
1208,訪問する,[他動3]访问/拜访,2025-08-29T01:44:48.878210+00:00,"{""stability"": 15.69105, ""difficulty"": 3.2245016}",16,2025-08-13T01:44:48.878210+00:00
1209,用意する,[他動3]准备/预备,2025-08-16T01:28:32.315382+00:00,"{""stability"": 3.173, ""difficulty"": 5.2824345}",3,2025-08-13T01:28:32.315382+00:00
1210,戻す,[他動1]使返回/归还/恢复,2025-08-29T01:49:48.326163+00:00,"{""stability"": 15.69105, ""difficulty"": 3.2245016}",16,2025-08-13T01:49:48.326163+00:00
1211,酷い,残酷的/严重的,2025-08-29T01:47:28.989633+00:00,"{""stability"": 15.69105, ""difficulty"": 3.2245016}",16,2025-08-13T01:47:28.989633+00:00
1212,もったいない,可惜的/浪费的,2025-08-17T06:22:53.736841+00:00,"{""stability"": 3.4452462, ""difficulty"": 6.4732914}",3,2025-08-14T06:22:53.736841+00:00
1213,最高,最高的/最好的,2025-08-29T01:29:45.648775+00:00,"{""stability"": 15.69105, ""difficulty"": 3.2245016}",16,2025-08-13T01:29:45.648775+00:00
1214,優秀,优秀的/出色的,2025-08-29T01:50:20.798860+00:00,"{""stability"": 15.69105, ""difficulty"": 3.2245016}",16,2025-08-13T01:50:20.798860+00:00
1215,葉,叶子/树叶,2025-08-29T01:50:16.633038+00:00,"{""stability"": 15.69105, ""difficulty"": 3.2245016}",16,2025-08-13T01:50:16.633038+00:00
1216,実,果实/事实,2025-08-16T06:21:45.582264+00:00,"{""stability"": 2.2650096, ""difficulty"": 7.176636}",2,2025-08-14T06:21:45.582264+00:00
1217,梅,梅花/梅子,2025-08-16T06:24:59.176099+00:00,"{""stability"": 2.2650096, ""difficulty"": 7.176636}",2,2025-08-14T06:24:59.176099+00:00
1218,枝,树枝/枝条,2025-08-16T06:23:38.994574+00:00,"{""stability"": 2.2650096, ""difficulty"": 7.176636}",2,2025-08-14T06:23:38.994574+00:00
1219,菊,菊花,2025-08-16T06:24:02.658454+00:00,"{""stability"": 2.2650096, ""difficulty"": 7.176636}",2,2025-08-14T06:24:02.658454+00:00
1220,杉,杉树/杉木,2025-08-16T06:22:58.677259+00:00,"{""stability"": 2.2650096, ""difficulty"": 7.176636}",2,2025-08-14T06:22:58.677259+00:00
1221,竹,竹子/竹林,2025-08-16T06:21:57.440021+00:00,"{""stability"": 2.2650096, ""difficulty"": 7.176636}",2,2025-08-14T06:21:57.440021+00:00
1222,桃,桃子/桃花,2025-08-29T01:49:51.200465+00:00,"{""stability"": 15.69105, ""difficulty"": 3.2245016}",16,2025-08-13T01:49:51.200465+00:00
1223,本場,本地/原产地,2025-08-16T06:25:23.157503+00:00,"{""stability"": 2.2650096, ""difficulty"": 7.176636}",2,2025-08-14T06:25:23.157503+00:00
1224,柳,柳树/柳条,2025-08-16T06:23:59.244568+00:00,"{""stability"": 2.2650096, ""difficulty"": 7.176636}",2,2025-08-14T06:23:59.244568+00:00
1225,イチョウ,银杏树,2025-08-16T06:21:22.542646+00:00,"{""stability"": 2.2650096, ""difficulty"": 7.176636}",2,2025-08-14T06:21:22.542646+00:00
1226,カエデ,枫树/枫叶,2025-08-16T06:21:54.243708+00:00,"{""stability"": 2.2650096, ""difficulty"": 7.176636}",2,2025-08-14T06:21:54.243708+00:00
1227,到着,到达/抵达,2025-08-29T01:42:19.961911+00:00,"{""stability"": 15.69105, ""difficulty"": 3.2245016}",16,2025-08-13T01:42:19.961911+00:00
1228,論文,论文/学术文章,2025-08-29T01:34:22.402890+00:00,"{""stability"": 15.69105, ""difficulty"": 3.2245016}",16,2025-08-13T01:34:22.402890+00:00
1229,アジサイ,绣球花,2025-08-16T06:24:28.037665+00:00,"{""stability"": 2.2650096, ""difficulty"": 7.176636}",2,2025-08-14T06:24:28.037665+00:00
1230,とっておき,特别的/珍藏的,2025-08-16T06:21:33.079830+00:00,"{""stability"": 2.2650096, ""difficulty"": 7.176636}",2,2025-08-14T06:21:33.079830+00:00
1231,持ち帰り,带回去/外带,2025-08-16T06:25:19.103631+00:00,"{""stability"": 2.2650096, ""difficulty"": 7.176636}",2,2025-08-14T06:25:19.103631+00:00
1232,事故,事故/意外,2025-08-29T01:34:14.888980+00:00,"{""stability"": 15.69105, ""difficulty"": 3.2245016}",16,2025-08-13T01:34:14.888980+00:00
1233,松,松树/松木,2025-08-16T01:22:37.876361+00:00,"{""stability"": 3.173, ""difficulty"": 5.2824345}",3,2025-08-13T01:22:37.876361+00:00
1234,幹,树干/主干,2025-08-16T06:24:32.865742+00:00,"{""stability"": 2.2650096, ""difficulty"": 7.176636}",2,2025-08-14T06:24:32.865742+00:00
1235,ラン,兰花,2025-08-16T06:25:03.176872+00:00,"{""stability"": 2.2650096, ""difficulty"": 7.176636}",2,2025-08-14T06:25:03.176872+00:00
1236,ポプラ,杨树,2025-08-16T06:24:20.145159+00:00,"{""stability"": 2.2650096, ""difficulty"": 7.176636}",2,2025-08-14T06:24:20.145159+00:00
1237,玄関,玄关/入口,2025-08-29T01:29:48.714863+00:00,"{""stability"": 15.69105, ""difficulty"": 3.2245016}",16,2025-08-13T01:29:48.714863+00:00
1238,菜の花,油菜花,2025-08-16T01:44:24.271624+00:00,"{""stability"": 3.173, ""difficulty"": 5.2824345}",3,2025-08-13T01:44:24.271624+00:00
1239,コスモス,波斯菊,2025-08-16T06:24:36.628776+00:00,"{""stability"": 2.2650096, ""difficulty"": 7.176636}",2,2025-08-14T06:24:36.628776+00:00
1240,ポスター,海报/张贴画,2025-08-29T02:00:09.353626+00:00,"{""stability"": 15.69105, ""difficulty"": 3.2245016}",16,2025-08-13T02:00:09.353626+00:00
1241,モクレン,木兰花,2025-08-16T06:25:08.312661+00:00,"{""stability"": 2.2650096, ""difficulty"": 7.176636}",2,2025-08-14T06:25:08.312661+00:00
1242,ロッカー,储物柜/更衣柜,2025-08-29T01:36:50.236652+00:00,"{""stability"": 15.69105, ""difficulty"": 3.2245016}",16,2025-08-13T01:36:50.236652+00:00
1243,ダイエット,减肥/节食,2025-08-29T01:47:41.524523+00:00,"{""stability"": 15.69105, ""difficulty"": 3.2245016}",16,2025-08-13T01:47:41.524523+00:00
1244,朝顔,牵牛花,2025-08-16T06:25:27.127762+00:00,"{""stability"": 2.2650096, ""difficulty"": 7.176636}",2,2025-08-14T06:25:27.127762+00:00
1245,植物,植物,2025-08-29T01:49:54.299850+00:00,"{""stability"": 15.69105, ""difficulty"": 3.2245016}",16,2025-08-13T01:49:54.299850+00:00
1246,花束,花束/花捧,2025-08-16T01:26:23.830771+00:00,"{""stability"": 3.173, ""difficulty"": 5.2824345}",3,2025-08-13T01:26:23.830771+00:00
1247,旅行社,旅行社,2025-08-29T02:02:52.700109+00:00,"{""stability"": 15.69105, ""difficulty"": 3.2245016}",16,2025-08-13T02:02:52.700109+00:00
1248,カレンダー,日历/月历,2025-08-29T01:49:32.869644+00:00,"{""stability"": 15.69105, ""difficulty"": 3.2245016}",16,2025-08-13T01:49:32.869644+00:00
1249,視察団,视察团/考察团,2025-08-29T01:42:15.855532+00:00,"{""stability"": 15.69105, ""difficulty"": 3.2245016}",16,2025-08-13T01:42:15.855532+00:00
1250,発表会,发表会/展示会,2025-08-29T01:40:51.724258+00:00,"{""stability"": 15.69105, ""difficulty"": 3.2245016}",16,2025-08-13T01:40:51.724258+00:00
1251,キンモクセイ,金桂花,2025-08-16T06:22:10.429812+00:00,"{""stability"": 2.2650096, ""difficulty"": 7.176636}",2,2025-08-14T06:22:10.429812+00:00
1252,オリンピック,奥运会/奥林匹克,2025-08-29T01:26:11.571127+00:00,"{""stability"": 15.69105, ""difficulty"": 3.2245016}",16,2025-08-13T01:26:11.571127+00:00
1253,カレーライス,咖喱饭,2025-08-29T01:31:31.543783+00:00,"{""stability"": 15.69105, ""difficulty"": 3.2245016}",16,2025-08-13T01:31:31.543783+00:00
1254,ハードスケジュール,紧张的日程/繁忙的时间表,2025-08-16T01:31:01.864839+00:00,"{""stability"": 3.173, ""difficulty"": 5.2824345}",3,2025-08-13T01:31:01.864839+00:00
1255,根,根/根部,2025-08-29T01:40:41.390139+00:00,"{""stability"": 15.69105, ""difficulty"": 3.2245016}",16,2025-08-13T01:40:41.390139+00:00
1256,茎,茎/茎干,2025-08-16T06:23:27.458691+00:00,"{""stability"": 2.2650096, ""difficulty"": 7.176636}",2,2025-08-14T06:23:27.458691+00:00
1257,草,草/杂草,2025-08-16T06:24:14.125811+00:00,"{""stability"": 2.2650096, ""difficulty"": 7.176636}",2,2025-08-14T06:24:14.125811+00:00
1258,帰り,回去/归途,2025-08-29T01:42:25.417351+00:00,"{""stability"": 15.69105, ""difficulty"": 3.2245016}",16,2025-08-13T01:42:25.417351+00:00
1259,蕾,花蕾/花苞,2025-08-16T06:21:27.596204+00:00,"{""stability"": 2.2650096, ""difficulty"": 7.176636}",2,2025-08-14T06:21:27.596204+00:00
1260,空く,[自動1]空出/空闲,2025-08-18T02:57:06.495761+00:00,"{""stability"": 3.173, ""difficulty"": 5.2824345}",3,2025-08-15T02:57:06.495761+00:00
1261,効く,[自動1]有效/起作用,2025-08-18T03:01:02.184513+00:00,"{""stability"": 3.173, ""difficulty"": 5.2824345}",3,2025-08-15T03:01:02.184513+00:00
1262,当たる,[自動1]命中/碰到/相当于,2025-08-16T02:57:55.444220+00:00,"{""stability"": 1.18385, ""difficulty"": 6.488305}",1,2025-08-15T02:57:55.444220+00:00
1263,祝う,[他動1]祝贺/庆祝,2025-08-16T03:06:36.010090+00:00,"{""stability"": 1.18385, ""difficulty"": 6.488305}",1,2025-08-15T03:06:36.010090+00:00
1264,腐る,[自動1]腐烂/败坏,2025-08-16T02:58:20.588310+00:00,"{""stability"": 0.40255, ""difficulty"": 7.1949}",1,2025-08-15T02:58:20.588310+00:00
1265,見つける,[他動2]找到/发现,2025-08-16T02:54:33.042975+00:00,"{""stability"": 1.18385, ""difficulty"": 6.488305}",1,2025-08-15T02:54:33.042975+00:00
1266,晴れる,[自動2]晴朗/放晴/解除,2025-08-31T03:04:02.261713+00:00,"{""stability"": 15.69105, ""difficulty"": 3.2245016}",16,2025-08-15T03:04:02.261713+00:00
1267,訪ねる,[他動2]拜访/访问,2025-08-16T03:07:34.908150+00:00,"{""stability"": 0.40255, ""difficulty"": 7.1949}",1,2025-08-15T03:07:34.908150+00:00
1268,参加する,[他動3]参加,2025-08-18T03:00:11.333161+00:00,"{""stability"": 3.173, ""difficulty"": 5.2824345}",3,2025-08-15T03:00:11.333161+00:00
1269,乾杯する,[他動3]干杯,2025-08-31T03:04:10.158226+00:00,"{""stability"": 15.69105, ""difficulty"": 3.2245016}",16,2025-08-15T03:04:10.158226+00:00
1270,宇宙飛行士,宇航员/航天员,2025-08-31T03:00:39.468792+00:00,"{""stability"": 15.69105, ""difficulty"": 3.2245016}",16,2025-08-15T03:00:39.468792+00:00
